objectid;usoagregad;grupo;area;ruleid;ano;ruleid_1;shape_Length;shape_Area
9213;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,79444E+12;2;2018;2;8,73455E+14;1,79444E+14
9214;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,09278E+12;2;2018;2;4,56814E+14;1,09278E+14
9215;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,43268E+11;2;2018;2;2,92437E+14;3,43268E+14
9216;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0765E+12;2;2018;2;4,82071E+14;1,0765E+14
9217;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,20592E+11;2;2018;2;4,06648E+11;6,20592E+13
9218;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,58693E+11;2;2018;2;1,70951E+14;1,58692E+14
9219;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,72803E+11;2;2018;2;4,32178E+14;8,72803E+14
9220;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,17747E+11;2;2018;2;7,42319E+14;6,17748E+14
9221;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,51251E+12;2;2018;2;7,79309E+14;1,5125E+14
9222;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,01134E+11;2;2018;2;4,21994E+14;7,01133E+14
9223;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,95791E+12;2;2018;2;1,66192E+13;5,95791E+14
9224;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,63231E+11;2;2018;2;3,15308E+14;5,63231E+14
9225;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,20098E+12;2;2018;2;7,38683E+14;1,20098E+14
9226;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,61189E+11;2;2018;2;3,66968E+14;3,6119E+13
9227;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,62127E+12;2;2018;2;8,50891E+14;2,62127E+14
9228;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,06574E+11;2;2018;2;6,17903E+14;1,06574E+14
9229;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,40617E+13;2;2018;2;5,57876E+14;2,40617E+14
9230;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1281282455;2;2018;2;2,86452E+14;1,28131E+14
9231;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0284E+12;2;2018;2;5,61939E+14;1,0284E+14
9232;Cobertura arbórea e arbustiva;Áreas não urbanizadas;16549698126;2;2018;2;8,49566E+14;1,65497E+14
9233;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,16075E+11;2;2018;2;6,00724E+14;6,16075E+13
9234;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,86789E+11;2;2018;2;3,74062E+14;8,86788E+13
9235;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,71246E+11;2;2018;2;2,11557E+14;7,71246E+14
9236;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,76302E+12;2;2018;2;2,55078E+14;5,76302E+14
9237;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,42301E+11;2;2018;2;2,1863E+14;2,42301E+14
9238;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,5366E+11;2;2018;2;1,70302E+14;1,5366E+14
9239;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8198794144;2;2018;2;1,78749E+14;8,1988E+14
9240;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,33101E+13;2;2018;2;4,39139E+14;1,33101E+14
9241;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,63826E+11;2;2018;2;4,02668E+13;5,63827E+12
9242;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,56137E+12;2;2018;2;2,14831E+14;4,56137E+14
9243;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,08757E+13;2;2018;2;7,13904E+14;4,08757E+14
9244;Cobertura arbórea e arbustiva;Áreas não urbanizadas;56162483976;2;2018;2;9,19913E+14;5,61625E+14
9245;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,08789E+11;2;2018;2;4,86859E+14;6,08789E+14
9246;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,89638E+11;2;2018;2;2,60076E+14;6,89638E+14
9247;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,91128E+12;2;2018;2;6,39496E+14;1,91128E+14
9248;Cobertura arbórea e arbustiva;Áreas não urbanizadas;14141572;2;2018;2;3,53543E+14;1,4142E+14
9249;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,55472E+12;2;2018;2;1,45018E+14;2,55472E+14
9250;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,56394E+12;2;2018;2;2,27188E+14;8,56394E+14
9251;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,34399E+11;2;2018;2;2,93173E+14;5,34399E+14
9252;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,53403E+11;2;2018;2;4,39608E+14;6,53404E+14
9253;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,70847E+11;2;2018;2;4,44318E+14;8,70847E+14
9254;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,26469E+12;2;2018;2;1,895E+14;7,26469E+14
9255;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,34052E+11;2;2018;2;3,41826E+14;6,34052E+14
9256;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,5543E+12;2;2018;2;1,11822E+14;2,5543E+14
9257;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,3761E+13;2;2018;2;1,70854E+14;6,3761E+14
9258;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,70288E+11;2;2018;2;4,10258E+14;8,70288E+13
9259;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,76907E+11;2;2018;2;2,76779E+14;3,76907E+14
9260;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,16865E+12;2;2018;2;1,7023E+14;3,16865E+14
9261;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,06757E+11;2;2018;2;1,82929E+14;2,06757E+13
9262;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,188E+13;2;2018;2;1,71629E+14;6,188E+14
9263;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,44804E+11;2;2018;2;2,85835E+14;4,44804E+14
9264;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,67485E+12;2;2018;2;7,58245E+14;1,67485E+14
9265;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,55872E+11;2;2018;2;2,18878E+14;2,55872E+14
9266;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,92616E+12;2;2018;2;8,42973E+14;1,92616E+14
9267;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,1262E+11;2;2018;2;3,24444E+14;4,12621E+14
9268;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,36587E+13;2;2018;2;6,72558E+14;2,36587E+14
9269;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,88588E+12;2;2018;2;7,5522E+14;1,88588E+14
9270;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,14615E+11;2;2018;2;4,66709E+14;6,14615E+14
9271;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,19035E+12;2;2018;2;8,76137E+14;2,19035E+13
9272;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,15374E+11;2;2018;2;2,35244E+14;3,15374E+14
9273;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,32665E+12;2;2018;2;1,32968E+14;7,32665E+14
9274;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,81871E+12;2;2018;2;9,39978E+14;1,81871E+14
9275;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,12837E+11;2;2018;2;2,82543E+14;4,12837E+14
9276;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,89747E+11;2;2018;2;3,20466E+14;3,89747E+14
9277;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,20512E+11;2;2018;2;4,85574E+14;1,20512E+14
9278;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,14296E+12;2;2018;2;5,85403E+14;1,14297E+14
9279;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,09071E+12;2;2018;2;1,09962E+14;2,09071E+14
9280;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,84891E+11;2;2018;2;2,06941E+14;1,84891E+14
9281;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,03936E+12;2;2018;2;5,79106E+14;1,03936E+14
9282;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,40622E+11;2;2018;2;5,46932E+14;8,40622E+14
9283;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,40629E+11;2;2018;2;4,96849E+14;7,40628E+14
9284;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,67797E+11;2;2018;2;2,12961E+14;2,67797E+13
9285;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0936E+12;2;2018;2;4,91686E+14;1,0936E+14
9286;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,12696E+12;2;2018;2;5,70949E+14;1,12696E+14
9287;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,95437E+14;2;2018;2;5,58094E+14;6,95437E+14
9288;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,93627E+11;2;2018;2;2,04517E+14;1,93627E+13
9289;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,17938E+13;2;2018;2;8,15831E+14;4,17938E+14
9290;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,6149E+11;2;2018;2;2,6838E+14;4,6149E+14
9291;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,3647E+11;2;2018;2;4,8511E+14;8,3647E+14
9292;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,49783E+12;2;2018;2;3,52481E+13;6,49783E+14
9293;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,92458E+12;2;2018;2;2,65113E+13;9,92458E+14
9294;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,04656E+11;2;2018;2;4,07535E+14;8,04656E+13
9295;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,42077E+13;2;2018;2;3,16357E+14;1,42077E+14
9296;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,55942E+12;2;2018;2;1,4768E+14;3,55942E+13
9297;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0128E+12;2;2018;2;5,03967E+14;1,0128E+14
9298;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,33286E+12;2;2018;2;4,77183E+14;1,33286E+14
9299;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,11465E+11;2;2018;2;1,824E+14;1,11465E+14
9300;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,65589E+11;2;2018;2;6,54372E+14;7,65589E+14
9301;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1558017941;2;2018;2;8,51635E+14;1,55789E+14
9302;Cobertura arbórea e arbustiva;Áreas não urbanizadas;30321456014;2;2018;2;2,54862E+14;3,03215E+14
9303;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,23454E+12;2;2018;2;6,61857E+13;1,23454E+14
9304;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,56675E+11;2;2018;2;4,07932E+14;3,56675E+14
9305;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,91867E+11;2;2018;2;3,11792E+13;5,91867E+14
9306;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,84277E+12;2;2018;2;1,9803E+14;4,84277E+14
9307;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4174082765;2;2018;2;3,05455E+14;4,17408E+14
9308;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,59623E+13;2;2018;2;4,62653E+14;2,59623E+14
9309;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,8662E+11;2;2018;2;3,24988E+14;5,8662E+14
9310;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,12135E+12;2;2018;2;1,12427E+14;4,12135E+13
9311;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,28302E+12;2;2018;2;6,86882E+14;1,28302E+14
9312;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,59808E+11;2;2018;2;2,93855E+12;4,59808E+14
9313;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,18904E+11;2;2018;2;5,40725E+14;7,18903E+14
9314;Cobertura arbórea e arbustiva;Áreas não urbanizadas;54767849831;2;2018;2;3,7096E+13;5,47678E+14
9315;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,44416E+12;2;2018;2;9,40384E+14;1,44416E+13
9316;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,73636E+12;2;2018;2;2,76446E+14;5,73636E+14
9317;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,64662E+11;2;2018;2;1,58311E+14;1,64662E+14
9318;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,46942E+12;2;2018;2;6,90472E+14;1,46942E+14
9319;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,2024E+11;2;2018;2;5,48397E+14;7,2024E+14
9320;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,56044E+13;2;2018;2;4,54823E+14;1,56044E+14
9321;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,18984E+11;2;2018;2;2,42312E+14;4,18984E+14
9322;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,62108E+11;2;2018;2;4,65063E+14;8,62108E+14
9323;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,86828E+11;2;2018;2;3,84551E+14;4,86828E+14
9324;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,69567E+11;2;2018;2;3,7203E+13;7,69568E+14
9325;Cobertura arbórea e arbustiva;Áreas não urbanizadas;92234887906;2;2018;2;4,88445E+14;9,22349E+14
9326;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,5117E+11;2;2018;2;3,14817E+14;4,51171E+11
9327;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,12247E+11;2;2018;2;5,63783E+14;6,12247E+14
9328;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,87681E+12;2;2018;2;8,84692E+13;1,87681E+14
9329;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,03292E+12;2;2018;2;6,44332E+14;1,03292E+14
9330;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,52983E+12;2;2018;2;6,3468E+13;1,52983E+14
9331;Cobertura arbórea e arbustiva;Áreas não urbanizadas;65206214067;2;2018;2;3,27217E+14;6,52062E+14
9332;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,77092E+11;2;2018;2;4,48853E+14;6,77091E+13
9333;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,06657E+12;2;2018;2;5,29029E+14;1,06657E+14
9334;Cobertura arbórea e arbustiva;Áreas não urbanizadas;33965764073;2;2018;2;2,64137E+14;3,39658E+14
9335;Cobertura arbórea e arbustiva;Áreas não urbanizadas;28467120777;2;2018;2;2,37579E+14;2,84671E+14
9336;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,57612E+11;2;2018;2;2,56164E+13;3,57612E+14
9337;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,44925E+11;2;2018;2;5,31646E+14;7,44925E+13
9338;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,94782E+11;2;2018;2;1,96559E+14;1,94782E+14
9339;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,22515E+11;2;2018;2;2,53188E+14;4,22515E+14
9340;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,58005E+12;2;2018;2;5,91143E+14;1,58005E+14
9341;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,41019E+12;2;2018;2;1,14113E+14;2,41019E+14
9342;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,91881E+11;2;2018;2;1,63572E+14;1,91881E+13
9343;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,51174E+11;2;2018;2;2,75126E+13;3,51174E+14
9344;Cobertura arbórea e arbustiva;Áreas não urbanizadas;65630316018;2;2018;2;3,60828E+13;6,56304E+14
9345;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,00946E+11;2;2018;2;7,07521E+14;9,00945E+14
9346;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,06421E+12;2;2018;2;3,47993E+14;1,06421E+14
9347;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,6682E+11;2;2018;2;2,53841E+14;2,66819E+14
9348;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,40136E+11;2;2018;2;4,64403E+14;7,40135E+14
9349;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,52938E+12;2;2018;2;7,52278E+14;1,52938E+14
9350;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,76175E+11;2;2018;2;3,46513E+14;6,76175E+14
9351;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,81724E+13;2;2018;2;3,89512E+14;2,81724E+14
9352;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0233E+11;2;2018;2;7,6935E+14;1,0233E+14
9353;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,02948E+11;2;2018;2;3,46711E+14;5,02948E+14
9354;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,39383E+12;2;2018;2;5,28885E+14;1,39383E+14
9355;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,8687E+12;2;2018;2;7,66784E+14;1,8687E+12
9356;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,65825E+11;2;2018;2;3,09357E+14;6,65825E+14
9357;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,15942E+14;2;2018;2;2,9514E+14;1,15942E+13
9358;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,11399E+11;2;2018;2;3,52961E+14;6,11399E+14
9359;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,28522E+11;2;2018;2;2,91949E+14;3,28522E+14
9360;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,42524E+12;2;2018;2;1,89245E+14;4,42524E+14
9361;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,21244E+11;2;2018;2;2,49132E+14;3,21245E+14
9362;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,7721E+11;2;2018;2;7,80965E+14;7,77211E+14
9363;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,47889E+11;2;2018;2;5,84874E+14;9,47889E+14
9364;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,16788E+12;2;2018;2;6,06474E+14;1,16788E+14
9365;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,0127E+12;2;2018;2;5,54465E+14;1,0127E+14
9366;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,45532E+11;2;2018;2;3,66766E+14;5,45532E+14
9367;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,15914E+11;2;2018;2;3,35401E+14;5,15914E+14
9368;Cobertura arbórea e arbustiva;Áreas não urbanizadas;11039679068;2;2018;2;4,9198E+14;1,10397E+14
9369;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,52191E+11;2;2018;2;3,58382E+14;4,52191E+14
9370;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,43757E+11;2;2018;2;2,70541E+14;2,43757E+13
9371;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,6653E+12;2;2018;2;1,61062E+14;2,6653E+14
9372;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,819E+11;2;2018;2;5,95769E+14;7,81901E+14
9373;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,01273E+12;2;2018;2;9,89019E+14;2,01273E+14
9374;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,97838E+12;2;2018;2;2,27135E+14;1,97838E+14
9375;Cobertura arbórea e arbustiva;Áreas não urbanizadas;10275630894;2;2018;2;1,39334E+14;1,02756E+14
9376;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,4777E+11;2;2018;2;6,59744E+14;7,4777E+14
9377;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,681E+12;2;2018;2;1,53144E+14;3,681E+13
9378;Cobertura arbórea e arbustiva;Áreas não urbanizadas;52933853406;2;2018;2;4,90837E+14;5,29339E+14
9379;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,86833E+11;2;2018;2;3,1398E+14;2,86833E+14
9380;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,07716E+13;2;2018;2;2,40794E+14;1,07716E+14
9381;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,20471E+11;2;2018;2;4,65694E+14;8,20471E+14
9382;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,49937E+11;2;2018;2;5,63627E+14;8,49937E+14
9383;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,09858E+12;2;2018;2;1,03839E+14;3,09858E+14
9384;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,90743E+11;2;2018;2;4,29623E+14;3,90743E+14
9385;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,35095E+12;2;2018;2;1,12855E+14;1,35095E+14
9386;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,61491E+11;2;2018;2;1,55284E+14;1,61491E+14
9387;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,43752E+11;2;2018;2;3,15311E+14;6,43752E+13
9388;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,82562E+11;2;2018;2;4,30183E+13;5,82563E+14
9389;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,4658E+12;2;2018;2;1,37438E+13;2,4658E+14
9390;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,57729E+12;2;2018;2;8,15756E+14;1,57729E+14
9391;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,537E+12;2;2018;2;1,36866E+14;4,537E+14
9392;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,16045E+12;2;2018;2;1,9957E+14;7,16045E+14
9393;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,79636E+11;2;2018;2;3,98365E+14;8,79637E+14
9394;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,26316E+11;2;2018;2;3,84991E+14;6,26316E+14
9395;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,33475E+13;2;2018;2;5,70045E+14;1,33475E+14
9396;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,52172E+11;2;2018;2;2,25226E+13;2,52172E+13
9397;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,04835E+11;2;2018;2;3,00386E+13;4,04836E+14
9398;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,51254E+11;2;2018;2;3,54283E+14;5,51255E+14
9399;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,47632E+11;2;2018;2;4,56503E+14;5,47632E+14
9400;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,8263E+12;2;2018;2;1,53458E+14;4,8263E+14
9401;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,74706E+11;2;2018;2;5,48254E+14;9,74706E+14
9402;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,91466E+12;2;2018;2;1,10778E+14;1,91466E+14
9403;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,05447E+12;2;2018;2;5,82647E+14;1,05446E+14
9404;Cobertura arbórea e arbustiva;Áreas não urbanizadas;12904780289;2;2018;2;1,61962E+14;1,29048E+13
9405;Cobertura arbórea e arbustiva;Áreas não urbanizadas;62889675674;2;2018;2;3,07089E+14;6,28897E+14
9406;Cobertura arbórea e arbustiva;Áreas não urbanizadas;40004643619;2;2018;2;3,30514E+14;4,00046E+13
9407;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,10128E+12;2;2018;2;6,04246E+14;1,10128E+14
9408;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,89656E+11;2;2018;2;2,36389E+14;3,89657E+14
9409;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,49115E+12;2;2018;2;3,2426E+14;9,49116E+14
9410;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,13007E+14;2;2018;2;2,05813E+14;2,13007E+14
9411;Cobertura arbórea e arbustiva;Áreas não urbanizadas;19230781941;2;2018;2;1,05438E+14;1,92308E+14
9412;Cobertura arbórea e arbustiva;Áreas não urbanizadas;24123999323;2;2018;2;2,05265E+14;2,4124E+14
9413;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,89775E+11;2;2018;2;1,76578E+14;1,89775E+14
9414;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,4759E+12;2;2018;2;5,15523E+13;1,4759E+14
9415;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,82266E+11;2;2018;2;2,73725E+14;4,82267E+13
9416;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,36252E+11;2;2018;2;4,49875E+14;7,36252E+14
9417;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,97431E+11;2;2018;2;3,7947E+14;4,9743E+14
9418;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,30812E+11;2;2018;2;1,25001E+14;5,30812E+14
9419;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,017E+11;2;2018;2;3,35107E+14;4,017E+14
9420;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,02115E+11;2;2018;2;2,30423E+14;3,02116E+14
9421;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,52761E+12;2;2018;2;5,0937E+13;1,52761E+14
9422;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,50693E+11;2;2018;2;3,08116E+13;2,50692E+14
9423;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,93695E+12;2;2018;2;1,81858E+14;7,93695E+14
9424;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,40783E+11;2;2018;2;3,42226E+14;6,40783E+13
9425;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,87473E+12;2;2018;2;8,05496E+14;1,87473E+14
9426;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,4406E+12;2;2018;2;2,07168E+14;3,4406E+14
9427;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,44237E+12;2;2018;2;7,26742E+14;1,44237E+14
9428;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,74096E+11;2;2018;2;4,10833E+14;2,74096E+13
9429;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,19407E+12;2;2018;2;8,65359E+14;1,19407E+13
9430;Cobertura arbórea e arbustiva;Áreas não urbanizadas;72992318264;2;2018;2;3,71163E+14;7,29923E+14
9431;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,94191E+11;2;2018;2;2,55899E+14;3,9419E+14
9432;Cobertura arbórea e arbustiva;Áreas não urbanizadas;78064048115;2;2018;2;4,25594E+13;7,8064E+14
9433;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,08738E+13;2;2018;2;2,00621E+14;1,08738E+14
9434;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,70851E+13;2;2018;2;4,71419E+14;1,70851E+14
9435;Cobertura arbórea e arbustiva;Áreas não urbanizadas;41112507693;2;2018;2;2,82916E+14;4,11125E+14
9436;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,95426E+11;2;2018;2;2,82634E+14;1,95426E+14
9437;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,09334E+11;2;2018;2;4,30181E+14;7,09334E+14
9438;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,00433E+11;2;2018;2;2,35546E+14;3,00433E+14
